sid,poe50y,Lon,Lat,Mag,poe
0,0.1,-71.80000000000001,-31.0,8.5,0.0
0,0.1,-71.80000000000001,-31.0,9.0,0.0
0,0.1,-71.80000000000001,-30.799999999999997,5.0,0.0
0,0.1,-71.80000000000001,-30.799999999999997,5.5,0.0
0,0.1,-71.80000000000001,-30.799999999999997,6.0,0.0
0,0.1,-71.80000000000001,-30.799999999999997,6.5,0.0
0,0.1,-71.80000000000001,-30.799999999999997,7.0,0.0
0,0.1,-71.80000000000001,-30.799999999999997,7.5,0.0
0,0.1,-71.80000000000001,-30.799999999999997,8.0,0.0
0,0.1,-71.80000000000001,-30.799999999999997,8.5,0.0
0,0.1,-71.80000000000001,-30.799999999999997,9.0,0.0
0,0.1,-71.80000000000001,-30.599999999999998,5.0,0.0
0,0.1,-71.80000000000001,-30.599999999999998,5.5,0.0
0,0.1,-71.80000000000001,-30.599999999999998,6.0,0.0
0,0.1,-71.80000000000001,-30.599999999999998,6.5,0.0
0,0.1,-71.80000000000001,-30.599999999999998,7.0,0.0
0,0.1,-71.80000000000001,-30.599999999999998,7.5,0.0
0,0.1,-71.80000000000001,-30.599999999999998,8.0,0.0
0,0.1,-71.80000000000001,-30.599999999999998,8.5,0.0
0,0.1,-71.80000000000001,-30.599999999999998,9.0,0.0
0,0.1,-71.80000000000001,-30.4,5.0,0.0
0,0.1,-71.80000000000001,-30.4,5.5,0.0
0,0.1,-71.80000000000001,-30.4,6.0,0.0
0,0.1,-71.80000000000001,-30.4,6.5,0.0
0,0.1,-71.80000000000001,-30.4,7.0,0.0
0,0.1,-71.80000000000001,-30.4,7.5,0.0
0,0.1,-71.80000000000001,-30.4,8.0,0.0
0,0.1,-71.80000000000001,-30.4,8.5,0.0
0,0.1,-71.80000000000001,-30.4,9.0,0.0
0,0.1,-71.60000000000001,-35.8,5.0,0.0
0,0.1,-71.60000000000001,-35.8,5.5,0.0
0,0.1,-71.60000000000001,-35.8,6.0,0.0
0,0.1,-71.60000000000001,-35.8,6.5,0.0
0,0.1,-71.60000000000001,-35.8,7.0,0.0
0,0.1,-71.60000000000001,-35.8,7.5,0.0
0,0.1,-71.60000000000001,-35.8,8.0,0.0
0,0.1,-71.60000000000001,-35.8,8.5,0.0
0,0.1,-71.60000000000001,-35.8,9.0,0.0
0,0.1,-71.60000000000001,-35.6,5.0,0.0
0,0.1,-71.60000000000001,-35.6,5.5,0.0
0,0.1,-71.60000000000001,-35.6,6.0,0.0
0,0.1,-71.60000000000001,-35.6,6.5,0.0
0,0.1,-71.60000000000001,-35.6,7.0,0.0
0,0.1,-71.60000000000001,-35.6,7.5,0.0
0,0.1,-71.60000000000001,-35.6,8.0,0.0
0,0.1,-71.60000000000001,-35.6,8.5,0.0
0,0.1,-71.60000000000001,-35.6,9.0,0.0
0,0.1,-71.60000000000001,-35.4,5.0,0.0
0,0.1,-71.60000000000001,-35.4,5.5,0.0
0,0.1,-71.60000000000001,-35.4,6.0,0.0
0,0.1,-71.60000000000001,-35.4,6.5,0.0
0,0.1,-71.60000000000001,-35.4,7.0,0.0
0,0.1,-71.60000000000001,-35.4,7.5,0.0
0,0.1,-71.60000000000001,-35.4,8.0,0.0
0,0.1,-71.60000000000001,-35.4,8.5,0.0
0,0.1,-71.60000000000001,-35.4,9.0,0.0
0,0.1,-71.60000000000001,-35.199999999999996,5.0,0.0
0,0.1,-71.60000000000001,-35.199999999999996,5.5,0.0
0,0.1,-71.60000000000001,-35.199999999999996,6.0,0.0
0,0.1,-71.60000000000001,-35.199999999999996,6.5,0.0
0,0.1,-71.60000000000001,-35.199999999999996,7.0,0.0
0,0.1,-71.60000000000001,-35.199999999999996,7.5,0.0
0,0.1,-71.60000000000001,-35.199999999999996,8.0,0.0
0,0.1,-71.60000000000001,-35.199999999999996,8.5,0.0
0,0.1,-71.60000000000001,-35.199999999999996,9.0,0.0
0,0.1,-71.60000000000001,-35.0,5.0,0.0
0,0.1,-71.60000000000001,-35.0,5.5,0.0
0,0.1,-71.60000000000001,-35.0,6.0,0.0
0,0.1,-71.60000000000001,-35.0,6.5,0.0
0,0.1,-71.60000000000001,-35.0,7.0,0.0
0,0.1,-71.60000000000001,-35.0,7.5,0.0
0,0.1,-71.60000000000001,-35.0,8.0,0.0
0,0.1,-71.60000000000001,-35.0,8.5,0.0
0,0.1,-71.60000000000001,-35.0,9.0,0.0
0,0.1,-71.60000000000001,-34.8,5.0,0.0
0,0.1,-71.60000000000001,-34.8,5.5,0.0
0,0.1,-71.60000000000001,-34.8,6.0,0.0
0,0.1,-71.60000000000001,-34.8,6.5,0.0
0,0.1,-71.60000000000001,-34.8,7.0,0.0
0,0.1,-71.60000000000001,-34.8,7.5,0.0
0,0.1,-71.60000000000001,-34.8,8.0,0.0
0,0.1,-71.60000000000001,-34.8,8.5,0.0
0,0.1,-71.60000000000001,-34.8,9.0,0.0
0,0.1,-71.60000000000001,-34.6,5.0,0.0
0,0.1,-71.60000000000001,-34.6,5.5,0.0
0,0.1,-71.60000000000001,-34.6,6.0,0.0
0,0.1,-71.60000000000001,-34.6,6.5,0.0
0,0.1,-71.60000000000001,-34.6,7.0,0.0
0,0.1,-71.60000000000001,-34.6,7.5,6.102840017402846e-07
0,0.1,-71.60000000000001,-34.6,8.0,0.0
0,0.1,-71.60000000000001,-34.6,8.5,0.0
0,0.1,-71.60000000000001,-34.6,9.0,0.0
0,0.1,-71.60000000000001,-34.4,5.0,0.0
0,0.1,-71.60000000000001,-34.4,5.5,0.0
0,0.1,-71.60000000000001,-34.4,6.0,0.0
0,0.1,-71.60000000000001,-34.4,6.5,0.0
0,0.1,-71.60000000000001,-34.4,7.0,4.0417377147011834e-08
0,0.1,-71.60000000000001,-34.4,7.5,4.527206502178932e-06
0,0.1,-71.60000000000001,-34.4,8.0,0.0
0,0.1,-71.60000000000001,-34.4,8.5,0.0
0,0.1,-71.60000000000001,-34.4,9.0,0.0
0,0.1,-71.60000000000001,-34.199999999999996,5.0,0.0
0,0.1,-71.60000000000001,-34.199999999999996,5.5,0.0
0,0.1,-71.60000000000001,-34.199999999999996,6.0,0.0
0,0.1,-71.60000000000001,-34.199999999999996,6.5,0.0
0,0.1,-71.60000000000001,-34.199999999999996,7.0,1.6862766829860863e-07
0,0.1,-71.60000000000001,-34.199999999999996,7.5,9.318969074556865e-06
0,0.1,-71.60000000000001,-34.199999999999996,8.0,0.0
0,0.1,-71.60000000000001,-34.199999999999996,8.5,0.0
0,0.1,-71.60000000000001,-34.199999999999996,9.0,0.0
0,0.1,-71.60000000000001,-34.0,5.0,0.0
0,0.1,-71.60000000000001,-34.0,5.5,0.0
0,0.1,-71.60000000000001,-34.0,6.0,0.0
0,0.1,-71.60000000000001,-34.0,6.5,0.0
0,0.1,-71.60000000000001,-34.0,7.0,0.0
0,0.1,-71.60000000000001,-34.0,7.5,3.3416641431282062e-06
0,0.1,-71.60000000000001,-34.0,8.0,0.0
0,0.1,-71.60000000000001,-34.0,8.5,0.0
0,0.1,-71.60000000000001,-34.0,9.0,0.0
0,0.1,-71.60000000000001,-33.8,5.0,0.0
0,0.1,-71.60000000000001,-33.8,5.5,0.0
0,0.1,-71.60000000000001,-33.8,6.0,0.0
0,0.1,-71.60000000000001,-33.8,6.5,0.0
0,0.1,-71.60000000000001,-33.8,7.0,0.0
0,0.1,-71.60000000000001,-33.8,7.5,1.6134771980412e-10
0,0.1,-71.60000000000001,-33.8,8.0,0.0
0,0.1,-71.60000000000001,-33.8,8.5,0.0
0,0.1,-71.60000000000001,-33.8,9.0,0.0
0,0.1,-71.60000000000001,-33.6,5.0,0.0
0,0.1,-71.60000000000001,-33.6,5.5,0.0
0,0.1,-71.60000000000001,-33.6,6.0,0.0
0,0.1,-71.60000000000001,-33.6,6.5,0.0
0,0.1,-71.60000000000001,-33.6,7.0,3.5118696164509003e-09
0,0.1,-71.60000000000001,-33.6,7.5,2.4294883949155557e-07
0,0.1,-71.60000000000001,-33.6,8.0,0.0
0,0.1,-71.60000000000001,-33.6,8.5,0.0
0,0.1,-71.60000000000001,-33.6,9.0,0.0
0,0.1,-71.60000000000001,-33.4,5.0,0.0
0,0.1,-71.60000000000001,-33.4,5.5,0.0
0,0.1,-71.60000000000001,-33.4,6.0,0.0
0,0.1,-71.60000000000001,-33.4,6.5,4.55015083546221e-07
0,0.1,-71.60000000000001,-33.4,7.0,7.320424272681621e-06
0,0.1,-71.60000000000001,-33.4,7.5,1.2271935529295492e-05
0,0.1,-71.60000000000001,-33.4,8.0,0.0
0,0.1,-71.60000000000001,-33.4,8.5,0.0
0,0.1,-71.60000000000001,-33.4,9.0,0.0
0,0.1,-71.60000000000001,-33.199999999999996,5.0,0.0
0,0.1,-71.60000000000001,-33.199999999999996,5.5,1.3989364834937334e-05
0,0.1,-71.60000000000001,-33.199999999999996,6.0,0.00036935061285995956
0,0.1,-71.60000000000001,-33.199999999999996,6.5,0.0008897229700982121
0,0.1,-71.60000000000001,-33.199999999999996,7.0,0.0012228167922026568
0,0.1,-71.60000000000001,-33.199999999999996,7.5,0.000919696775960752
0,0.1,-71.60000000000001,-33.199999999999996,8.0,0.0
0,0.1,-71.60000000000001,-33.199999999999996,8.5,0.0
0,0.1,-71.60000000000001,-33.199999999999996,9.0,0.0
0,0.1,-71.60000000000001,-33.0,5.0,0.00056188869053009
0,0.1,-71.60000000000001,-33.0,5.5,0.004150968550601761
0,0.1,-71.60000000000001,-33.0,6.0,0.006376104207214569
0,0.1,-71.60000000000001,-33.0,6.5,0.0061118929026822005
0,0.1,-71.60000000000001,-33.0,7.0,0.008921078047420988
0,0.1,-71.60000000000001,-33.0,7.5,0.009853102082499189
0,0.1,-71.60000000000001,-33.0,8.0,0.01035722731512336
0,0.1,-71.60000000000001,-33.0,8.5,0.009737886744333138
0,0.1,-71.60000000000001,-33.0,9.0,0.0015948041749393941
0,0.1,-71.60000000000001,-32.8,5.0,0.0
0,0.1,-71.60000000000001,-32.8,5.5,0.0
0,0.1,-71.60000000000001,-32.8,6.0,2.432924688081637e-06
0,0.1,-71.60000000000001,-32.8,6.5,6.909343632378146e-05
0,0.1,-71.60000000000001,-32.8,7.0,0.0007621526607348567
0,0.1,-71.60000000000001,-32.8,7.5,0.001388431062757478
0,0.1,-71.60000000000001,-32.8,8.0,0.0020115637711755076
0,0.1,-71.60000000000001,-32.8,8.5,0.0017407430704300241
0,0.1,-71.60000000000001,-32.8,9.0,0.000291770869730252
0,0.1,-71.60000000000001,-32.6,5.0,0.0
0,0.1,-71.60000000000001,-32.6,5.5,0.0
0,0.1,-71.60000000000001,-32.6,6.0,0.0
0,0.1,-71.60000000000001,-32.6,6.5,1.25405980494216e-08
0,0.1,-71.60000000000001,-32.6,7.0,8.468400586800875e-05
0,0.1,-71.60000000000001,-32.6,7.5,0.00019675990367149675
0,0.1,-71.60000000000001,-32.6,8.0,0.0002578892253468062
0,0.1,-71.60000000000001,-32.6,8.5,0.0
0,0.1,-71.60000000000001,-32.6,9.0,0.0
0,0.1,-71.60000000000001,-32.4,5.0,0.0
0,0.1,-71.60000000000001,-32.4,5.5,0.0
0,0.1,-71.60000000000001,-32.4,6.0,0.0
0,0.1,-71.60000000000001,-32.4,6.5,0.0
0,0.1,-71.60000000000001,-32.4,7.0,1.6771124576877937e-05
0,0.1,-71.60000000000001,-32.4,7.5,6.69956839384676e-05
0,0.1,-71.60000000000001,-32.4,8.0,0.00011985716039680489
0,0.1,-71.60000000000001,-32.4,8.5,0.0
0,0.1,-71.60000000000001,-32.4,9.0,0.0
0,0.1,-71.60000000000001,-32.199999999999996,5.0,0.0
0,0.1,-71.60000000000001,-32.199999999999996,5.5,0.0
0,0.1,-71.60000000000001,-32.199999999999996,6.0,0.0
0,0.1,-71.60000000000001,-32.199999999999996,6.5,0.0
0,0.1,-71.60000000000001,-32.199999999999996,7.0,2.1373487980832697e-06
0,0.1,-71.60000000000001,-32.199999999999996,7.5,4.0372335223846456e-05
0,0.1,-71.60000000000001,-32.199999999999996,8.0,0.00019741728253671207
0,0.1,-71.60000000000001,-32.199999999999996,8.5,0.0003138554707885621
0,0.1,-71.60000000000001,-32.199999999999996,9.0,7.243161489767219e-05
0,0.1,-71.60000000000001,-32.0,5.0,0.0
0,0.1,-71.60000000000001,-32.0,5.5,0.0
0,0.1,-71.60000000000001,-32.0,6.0,0.0
0,0.1,-71.60000000000001,-32.0,6.5,0.0
0,0.1,-71.60000000000001,-32.0,7.0,0.0
0,0.1,-71.60000000000001,-32.0,7.5,9.021323429754616e-07
0,0.1,-71.60000000000001,-32.0,8.0,6.8411463098407604e-06
0,0.1,-71.60000000000001,-32.0,8.5,0.0
0,0.1,-71.60000000000001,-32.0,9.0,0.0
0,0.1,-71.60000000000001,-31.799999999999997,5.0,0.0
0,0.1,-71.60000000000001,-31.799999999999997,5.5,0.0
0,0.1,-71.60000000000001,-31.799999999999997,6.0,0.0
0,0.1,-71.60000000000001,-31.799999999999997,6.5,0.0
0,0.1,-71.60000000000001,-31.799999999999997,7.0,0.0
0,0.1,-71.60000000000001,-31.799999999999997,7.5,2.0174998973094002e-08
0,0.1,-71.60000000000001,-31.799999999999997,8.0,1.6519190831485587e-06
0,0.1,-71.60000000000001,-31.799999999999997,8.5,0.0
0,0.1,-71.60000000000001,-31.799999999999997,9.0,0.0
0,0.1,-71.60000000000001,-31.599999999999998,5.0,0.0
0,0.1,-71.60000000000001,-31.599999999999998,5.5,0.0
0,0.1,-71.60000000000001,-31.599999999999998,6.0,0.0
0,0.1,-71.60000000000001,-31.599999999999998,6.5,0.0
0,0.1,-71.60000000000001,-31.599999999999998,7.0,0.0
0,0.1,-71.60000000000001,-31.599999999999998,7.5,0.0
0,0.1,-71.60000000000001,-31.599999999999998,8.0,2.1638364039728302e-07
0,0.1,-71.60000000000001,-31.599999999999998,8.5,0.0
0,0.1,-71.60000000000001,-31.599999999999998,9.0,0.0
0,0.1,-71.60000000000001,-31.4,5.0,0.0
0,0.1,-71.60000000000001,-31.4,5.5,0.0
0,0.1,-71.60000000000001,-31.4,6.0,0.0
0,0.1,-71.60000000000001,-31.4,6.5,0.0
0,0.1,-71.60000000000001,-31.4,7.0,0.0
0,0.1,-71.60000000000001,-31.4,7.5,0.0
0,0.1,-71.60000000000001,-31.4,8.0,9.8699164102071e-09
0,0.1,-71.60000000000001,-31.4,8.5,0.0
0,0.1,-71.60000000000001,-31.4,9.0,0.0
0,0.1,-71.60000000000001,-31.2,5.0,0.0
0,0.1,-71.60000000000001,-31.2,5.5,0.0
0,0.1,-71.60000000000001,-31.2,6.0,0.0
0,0.1,-71.60000000000001,-31.2,6.5,0.0
0,0.1,-71.60000000000001,-31.2,7.0,0.0
0,0.1,-71.60000000000001,-31.2,7.5,0.0
0,0.1,-71.60000000000001,-31.2,8.0,0.0
0,0.1,-71.60000000000001,-31.2,8.5,0.0
0,0.1,-71.60000000000001,-31.2,9.0,0.0
0,0.1,-71.60000000000001,-31.0,5.0,0.0
0,0.1,-71.60000000000001,-31.0,5.5,0.0
0,0.1,-71.60000000000001,-31.0,6.0,0.0
0,0.1,-71.60000000000001,-31.0,6.5,0.0
0,0.1,-71.60000000000001,-31.0,7.0,0.0
0,0.1,-71.60000000000001,-31.0,7.5,0.0
0,0.1,-71.60000000000001,-31.0,8.0,0.0
0,0.1,-71.60000000000001,-31.0,8.5,0.0
0,0.1,-71.60000000000001,-31.0,9.0,0.0
0,0.1,-71.60000000000001,-30.799999999999997,5.0,0.0
0,0.1,-71.60000000000001,-30.799999999999997,5.5,0.0
0,0.1,-71.60000000000001,-30.799999999999997,6.0,0.0
0,0.1,-71.60000000000001,-30.799999999999997,6.5,0.0
0,0.1,-71.60000000000001,-30.799999999999997,7.0,0.0
0,0.1,-71.60000000000001,-30.799999999999997,7.5,0.0
0,0.1,-71.60000000000001,-30.799999999999997,8.0,0.0
0,0.1,-71.60000000000001,-30.799999999999997,8.5,0.0
0,0.1,-71.60000000000001,-30.799999999999997,9.0,0.0
0,0.1,-71.60000000000001,-30.599999999999998,5.0,0.0
0,0.1,-71.60000000000001,-30.599999999999998,5.5,0.0
0,0.1,-71.60000000000001,-30.599999999999998,6.0,0.0
0,0.1,-71.60000000000001,-30.599999999999998,6.5,0.0
0,0.1,-71.60000000000001,-30.599999999999998,7.0,0.0
0,0.1,-71.60000000000001,-30.599999999999998,7.5,0.0
0,0.1,-71.60000000000001,-30.599999999999998,8.0,0.0
0,0.1,-71.60000000000001,-30.599999999999998,8.5,0.0
0,0.1,-71.60000000000001,-30.599999999999998,9.0,0.0
0,0.1,-71.60000000000001,-30.4,5.0,0.0
0,0.1,-71.60000000000001,-30.4,5.5,0.0
0,0.1,-71.60000000000001,-30.4,6.0,0.0
0,0.1,-71.60000000000001,-30.4,6.5,0.0
0,0.1,-71.60000000000001,-30.4,7.0,0.0
0,0.1,-71.60000000000001,-30.4,7.5,0.0
0,0.1,-71.60000000000001,-30.4,8.0,0.0
0,0.1,-71.60000000000001,-30.4,8.5,0.0
0,0.1,-71.60000000000001,-30.4,9.0,0.0
0,0.1,-71.4,-35.8,5.0,0.0
0,0.1,-71.4,-35.8,5.5,0.0
0,0.1,-71.4,-35.8,6.0,0.0
0,0.1,-71.4,-35.8,6.5,0.0
0,0.1,-71.4,-35.8,7.0,0.0
0,0.1,-71.4,-35.8,7.5,0.0
0,0.1,-71.4,-35.8,8.0,0.0
0,0.1,-71.4,-35.8,8.5,0.0
0,0.1,-71.4,-35.8,9.0,0.0
0,0.1,-71.4,-35.6,5.0,0.0
0,0.1,-71.4,-35.6,5.5,0.0
0,0.1,-71.4,-35.6,6.0,0.0
0,0.1,-71.4,-35.6,6.5,0.0
0,0.1,-71.4,-35.6,7.0,0.0
0,0.1,-71.4,-35.6,7.5,0.0
0,0.1,-71.4,-35.6,8.0,0.0
0,0.1,-71.4,-35.6,8.5,0.0
0,0.1,-71.4,-35.6,9.0,0.0
0,0.1,-71.4,-35.4,5.0,0.0
0,0.1,-71.4,-35.4,5.5,0.0
0,0.1,-71.4,-35.4,6.0,0.0
0,0.1,-71.4,-35.4,6.5,0.0
0,0.1,-71.4,-35.4,7.0,0.0
0,0.1,-71.4,-35.4,7.5,0.0
0,0.1,-71.4,-35.4,8.0,0.0
0,0.1,-71.4,-35.4,8.5,0.0
0,0.1,-71.4,-35.4,9.0,0.0
0,0.1,-71.4,-35.199999999999996,5.0,0.0
0,0.1,-71.4,-35.199999999999996,5.5,0.0
0,0.1,-71.4,-35.199999999999996,6.0,0.0
0,0.1,-71.4,-35.199999999999996,6.5,0.0
0,0.1,-71.4,-35.199999999999996,7.0,0.0
0,0.1,-71.4,-35.199999999999996,7.5,0.0
0,0.1,-71.4,-35.199999999999996,8.0,0.0
0,0.1,-71.4,-35.199999999999996,8.5,0.0
0,0.1,-71.4,-35.199999999999996,9.0,0.0
0,0.1,-71.4,-35.0,5.0,0.0
0,0.1,-71.4,-35.0,5.5,0.0
0,0.1,-71.4,-35.0,6.0,0.0
0,0.1,-71.4,-35.0,6.5,0.0
0,0.1,-71.4,-35.0,7.0,0.0
0,0.1,-71.4,-35.0,7.5,0.0
0,0.1,-71.4,-35.0,8.0,0.0
0,0.1,-71.4,-35.0,8.5,0.0
0,0.1,-71.4,-35.0,9.0,0.0
0,0.1,-71.4,-34.8,5.0,0.0
0,0.1,-71.4,-34.8,5.5,0.0
0,0.1,-71.4,-34.8,6.0,0.0
0,0.1,-71.4,-34.8,6.5,0.0
0,0.1,-71.4,-34.8,7.0,0.0
0,0.1,-71.4,-34.8,7.5,0.0
0,0.1,-71.4,-34.8,8.0,0.0
0,0.1,-71.4,-34.8,8.5,0.0
0,0.1,-71.4,-34.8,9.0,0.0
0,0.1,-71.4,-34.6,5.0,0.0
0,0.1,-71.4,-34.6,5.5,0.0
0,0.1,-71.4,-34.6,6.0,0.0
0,0.1,-71.4,-34.6,6.5,0.0
0,0.1,-71.4,-34.6,7.0,0.0
0,0.1,-71.4,-34.6,7.5,3.348036000057156e-07
0,0.1,-71.4,-34.6,8.0,0.0
0,0.1,-71.4,-34.6,8.5,0.0
0,0.1,-71.4,-34.6,9.0,0.0
0,0.1,-71.4,-34.4,5.0,0.0
0,0.1,-71.4,-34.4,5.5,0.0
0,0.1,-71.4,-34.4,6.0,0.0
0,0.1,-71.4,-34.4,6.5,0.0
0,0.1,-71.4,-34.4,7.0,1.0229687799913579e-07
0,0.1,-71.4,-34.4,7.5,5.352095450744056e-06
0,0.1,-71.4,-34.4,8.0,0.0
0,0.1,-71.4,-34.4,8.5,0.0
0,0.1,-71.4,-34.4,9.0,0.0
0,0.1,-71.4,-34.199999999999996,5.0,0.0
0,0.1,-71.4,-34.199999999999996,5.5,0.0
0,0.1,-71.4,-34.199999999999996,6.0,0.0
0,0.1,-71.4,-34.199999999999996,6.5,0.0
0,0.1,-71.4,-34.199999999999996,7.0,2.216566828332611e-06
0,0.1,-71.4,-34.199999999999996,7.5,1.493613217402411e-05
0,0.1,-71.4,-34.199999999999996,8.0,0.0
0,0.1,-71.4,-34.199999999999996,8.5,0.0
0,0.1,-71.4,-34.199999999999996,9.0,0.0
0,0.1,-71.4,-34.0,5.0,0.0
0,0.1,-71.4,-34.0,5.5,0.0
0,0.1,-71.4,-34.0,6.0,0.0
0,0.1,-71.4,-34.0,6.5,6.25396687291928e-07
0,0.1,-71.4,-34.0,7.0,1.2983232475869958e-05
0,0.1,-71.4,-34.0,7.5,4.677274630657301e-05
0,0.1,-71.4,-34.0,8.0,3.5221253918093997e-09
0,0.1,-71.4,-34.0,8.5,0.0
0,0.1,-71.4,-34.0,9.0,0.0
0,0.1,-71.4,-33.8,5.0,0.0
0,0.1,-71.4,-33.8,5.5,0.0
0,0.1,-71.4,-33.8,6.0,0.0
0,0.1,-71.4,-33.8,6.5,1.3366999331132486e-06
0,0.1,-71.4,-33.8,7.0,1.753167733098238e-05
0,0.1,-71.4,-33.8,7.5,5.917045756732458e-05
0,0.1,-71.4,-33.8,8.0,5.8705598882084144e-08
0,0.1,-71.4,-33.8,8.5,0.0
0,0.1,-71.4,-33.8,9.0,0.0
0,0.1,-71.4,-33.6,5.0,0.0
0,0.1,-71.4,-33.6,5.5,0.0
0,0.1,-71.4,-33.6,6.0,0.0
0,0.1,-71.4,-33.6,6.5,0.0
0,0.1,-71.4,-33.6,7.0,6.92500232013614e-09
0,0.1,-71.4,-33.6,7.5,2.364883171344243e-05
0,0.1,-71.4,-33.6,8.0,6.443275879938928e-07
0,0.1,-71.4,-33.6,8.5,0.0
0,0.1,-71.4,-33.6,9.0,0.0
0,0.1,-71.4,-33.4,5.0,0.0
0,0.1,-71.4,-33.4,5.5,0.0
0,0.1,-71.4,-33.4,6.0,0.0
0,0.1,-71.4,-33.4,6.5,5.632044336793402e-07
0,0.1,-71.4,-33.4,7.0,9.595421607316779e-06
0,0.1,-71.4,-33.4,7.5,1.3401822776114192e-05
0,0.1,-71.4,-33.4,8.0,3.4368863935491206e-06
0,0.1,-71.4,-33.4,8.5,0.0
0,0.1,-71.4,-33.4,9.0,0.0
0,0.1,-71.4,-33.199999999999996,5.0,5.2176061343151e-08
0,0.1,-71.4,-33.199999999999996,5.5,8.768544523587039e-05
0,0.1,-71.4,-33.199999999999996,6.0,0.00048715695952947794
0,0.1,-71.4,-33.199999999999996,6.5,0.0005422900225642769
0,0.1,-71.4,-33.199999999999996,7.0,0.0007957790566035321
0,0.1,-71.4,-33.199999999999996,7.5,0.00037603113418045394
0,0.1,-71.4,-33.199999999999996,8.0,3.356801035735713e-05
0,0.1,-71.4,-33.199999999999996,8.5,0.0
0,0.1,-71.4,-33.199999999999996,9.0,0.0
0,0.1,-71.4,-33.0,5.0,0.0035958542341896424
0,0.1,-71.4,-33.0,5.5,0.00759288666608804
0,0.1,-71.4,-33.0,6.0,0.010560203061046478
0,0.1,-71.4,-33.0,6.5,0.00954213113454665
0,0.1,-71.4,-33.0,7.0,0.009282613164284921
0,0.1,-71.4,-33.0,7.5,0.0058550407746692495
0,0.1,-71.4,-33.0,8.0,0.00016588580106469085
0,0.1,-71.4,-33.0,8.5,0.0
0,0.1,-71.4,-33.0,9.0,0.0
0,0.1,-71.4,-32.8,5.0,0.0
0,0.1,-71.4,-32.8,5.5,0.0
0,0.1,-71.4,-32.8,6.0,1.5301557876346943e-05
0,0.1,-71.4,-32.8,6.5,0.00012807449786426893
0,0.1,-71.4,-32.8,7.0,0.0008225020375890652
0,0.1,-71.4,-32.8,7.5,0.0013455390866830693
0,0.1,-71.4,-32.8,8.0,0.00138566544587716
0,0.1,-71.4,-32.8,8.5,0.001504747877788057
0,0.1,-71.4,-32.8,9.0,0.00025991592464694863
0,0.1,-71.4,-32.6,5.0,0.0
0,0.1,-71.4,-32.6,5.5,0.0
0,0.1,-71.4,-32.6,6.0,0.0
0,0.1,-71.4,-32.6,6.5,9.899132568843e-08
0,0.1,-71.4,-32.6,7.0,0.0002761455044038868
0,0.1,-71.4,-32.6,7.5,0.0009195277577153131
0,0.1,-71.4,-32.6,8.0,0.0017751368470248958
0,0.1,-71.4,-32.6,8.5,0.0022291349970939714
0,0.1,-71.4,-32.6,9.0,0.000408734842458488
0,0.1,-71.4,-32.4,5.0,0.0
0,0.1,-71.4,-32.4,5.5,0.0
0,0.1,-71.4,-32.4,6.0,0.0
0,0.1,-71.4,-32.4,6.5,0.0
0,0.1,-71.4,-32.4,7.0,5.8506721301924614e-05
0,0.1,-71.4,-32.4,7.5,0.00038892249503194674
0,0.1,-71.4,-32.4,8.0,0.001078036820249068
0,0.1,-71.4,-32.4,8.5,0.0017578422900733442
0,0.1,-71.4,-32.4,9.0,0.00036249920034058994
0,0.1,-71.4,-32.199999999999996,5.0,0.0
0,0.1,-71.4,-32.199999999999996,5.5,0.0
0,0.1,-71.4,-32.199999999999996,6.0,0.0
0,0.1,-71.4,-32.199999999999996,6.5,0.0
0,0.1,-71.4,-32.199999999999996,7.0,2.2999830775142698e-07
0,0.1,-71.4,-32.199999999999996,7.5,1.9846186893812244e-05
0,0.1,-71.4,-32.199999999999996,8.0,9.634466494254217e-05
0,0.1,-71.4,-32.199999999999996,8.5,0.0002289054729492186
0,0.1,-71.4,-32.199999999999996,9.0,5.5684650469530795e-05
0,0.1,-71.4,-32.0,5.0,0.0
0,0.1,-71.4,-32.0,5.5,0.0
0,0.1,-71.4,-32.0,6.0,0.0
0,0.1,-71.4,-32.0,6.5,0.0
0,0.1,-71.4,-32.0,7.0,0.0
0,0.1,-71.4,-32.0,7.5,5.165231739951192e-06
0,0.1,-71.4,-32.0,8.0,8.707734382949796e-05
0,0.1,-71.4,-32.0,8.5,0.00028400502160942463
0,0.1,-71.4,-32.0,9.0,7.47053534500125e-05
0,0.1,-71.4,-31.799999999999997,5.0,0.0
0,0.1,-71.4,-31.799999999999997,5.5,0.0
0,0.1,-71.4,-31.799999999999997,6.0,0.0
0,0.1,-71.4,-31.799999999999997,6.5,0.0
0,0.1,-71.4,-31.799999999999997,7.0,0.0
0,0.1,-71.4,-31.799999999999997,7.5,1.2301589508224728e-07
0,0.1,-71.4,-31.799999999999997,8.0,2.516441448998228e-05
0,0.1,-71.4,-31.799999999999997,8.5,0.0001434575937938427
0,0.1,-71.4,-31.799999999999997,9.0,4.253134169460141e-05
0,0.1,-71.4,-31.599999999999998,5.0,0.0
0,0.1,-71.4,-31.599999999999998,5.5,0.0
0,0.1,-71.4,-31.599999999999998,6.0,0.0
0,0.1,-71.4,-31.599999999999998,6.5,0.0
0,0.1,-71.4,-31.599999999999998,7.0,0.0
0,0.1,-71.4,-31.599999999999998,7.5,0.0
0,0.1,-71.4,-31.599999999999998,8.0,5.6959608090386855e-06
0,0.1,-71.4,-31.599999999999998,8.5,6.971752422059255e-05
